student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score
1093,ECE,2,Day Scholar,31-03-2025,8.3,9.3,2.3,2.3,20,4.0,3.4,1,3,13,1.9,2.3,10,5.0,7,6
1094,CIVIL,2,Day Scholar,2025-01-01,,4.5,5.1,1.1,45,,1.5,1,0,0,1.3,1.5,4,,6,5
1094,CIVIL,2,Day Scholar,01/02/2025,7.3,5.8,11.1,4.5,51,2.8,1.9,2,2,0,0.5,3.2,8,8.0,6,6
1094,CIVIL,2,Day Scholar,03-01-2025,6.5,5.7,4.6,2.5,0,3.3,2.0,1,1,1,1.4,1.0,7,7.0,6,7
1094,CIVIL,2,Day Scholar,2025-01-04,,3.1,10.1,4.2,80,,0.0,0,0,2,2.4,3.1,7,,4,4
1094,CIVIL,2,Day Scholar,01/05/2025,,7.2,9.2,1.2,46,,2.1,2,1,1,1.8,1.6,10,,8,5
1094,CIVIL,2,Day Scholar,2025-01-06,6.6,2.3,2.8,2.8,87,3.1,0.9,1,1,7,2.1,3.2,5,7.0,7,7
1094,CIVIL,2,Day Scholar,01/07/2025,6.7,5.3,6.6,4.9,0,4.2,1.5,2,0,6,3.3,1.8,9,6.0,6,7
1094,CIVIL,2,Day Scholar,08/01/2025,5.1,4.1,5.5,3.6,68,3.4,2.8,0,2,10,1.0,3.4,8,6.0,6,6
1094,CIVIL,2,Day Scholar,01/09/2025,8.4,4.1,10.2,5.3,38,6.0,1.4,1,1,0,1.7,2.8,7,5.0,4,10
1094,CIVIL,2,Day Scholar,10/01/2025,5.0,3.9,5.9,1.2,55,4.0,4.2,1,2,5,0.5,1.1,7,5.0,7,8
1094,CIVIL,2,Day Scholar,11-01-2025,7.6,4.1,4.9,3.6,2,3.7,1.4,0,2,5,1.5,1.9,4,8.0,7,8
1094,CIVIL,2,Day Scholar,12/01/2025,7.1,9.5,5.8,5.1,35,0.5,1.8,2,1,4,1.4,2.2,3,5.0,5,5
1094,CIVIL,2,Day Scholar,13/01/2025,5.9,7.0,3.9,2.2,36,4.8,2.3,0,0,9,0.3,3.2,8,5.0,7,6
1094,CIVIL,2,Day Scholar,2025-01-14,6.8,7.8,9.3,4.8,29,4.0,1.9,0,0,10,3.4,2.0,5,7.0,7,7
1094,CIVIL,2,Day Scholar,15/01/2025,6.7,3.0,9.8,2.6,45,4.0,1.0,1,0,10,1.3,3.8,6,8.0,5,7
1094,CIVIL,2,Day Scholar,16/01/2025,4.8,3.3,8.0,3.1,25,5.8,2.6,0,1,0,2.3,2.6,5,,7,8
1094,CIVIL,2,Day Scholar,01/17/2025,7.1,3.8,6.7,6.4,0,3.2,1.1,0,1,5,1.3,2.1,7,5.0,6,5
1094,CIVIL,2,Day Scholar,01/18/2025,5.7,6.6,7.3,3.7,28,1.6,1.9,1,0,0,3.7,1.9,6,6.0,8,6
1094,CIVIL,2,Day Scholar,19/01/2025,6.8,2.0,8.7,2.9,60,2.5,1.2,1,3,11,1.0,2.0,8,5.0,6,7
1094,CIVIL,2,Day Scholar,20/01/2025,6.1,5.2,7.9,5.0,21,2.7,0.4,3,0,13,2.5,2.8,5,9.0,8,9
1094,CIVIL,2,Day Scholar,2025-01-21,6.8,5.1,9.9,2.5,34,1.7,1.7,0,0,12,1.1,1.3,8,5.0,6,5
1094,CIVIL,2,Day Scholar,01/22/2025,9.0,6.7,1.0,1.0,0,4.1,2.6,2,1,6,2.2,2.9,8,5.0,6,5
1094,CIVIL,2,Day Scholar,23/01/2025,6.3,9.2,5.3,2.3,36,2.1,2.2,1,0,10,0.4,1.8,7,9.0,7,7
1094,CIVIL,2,Day Scholar,24/01/2025,6.7,4.6,6.6,0.9,42,2.1,1.2,2,2,0,1.4,3.7,7,5.0,7,8
1094,CIVIL,2,Day Scholar,25/01/2025,,4.2,6.1,5.1,58,,1.6,2,0,0,0.0,2.9,9,,9,9
1094,CIVIL,2,Day Scholar,2025-01-26,6.8,1.6,6.1,3.7,53,5.8,1.6,1,1,12,1.0,2.1,7,5.0,4,5
1094,CIVIL,2,Day Scholar,01/27/2025,6.7,3.9,5.3,1.5,41,1.5,0.6,0,1,7,1.6,1.9,5,7.0,5,8
1094,CIVIL,2,Day Scholar,2025-01-28,7.6,5.5,3.2,1.0,45,1.0,1.1,3,0,8,2.1,1.4,8,5.0,5,5
1094,CIVIL,2,Day Scholar,29-01-2025,7.0,2.9,6.4,4.0,0,1.4,2.4,4,0,1,1.4,2.5,9,6.0,7,5
1094,CIVIL,2,Day Scholar,2025-01-30,6.8,3.2,5.7,4.0,14,5.9,1.9,2,0,11,1.0,3.5,9,6.0,4,5
1094,CIVIL,2,Day Scholar,31/01/2025,6.3,1.5,10.6,3.3,47,4.6,1.6,3,0,7,2.0,2.3,5,5.0,5,6
1094,CIVIL,2,Day Scholar,02/01/2025,4.9,4.2,7.2,5.5,32,1.1,2.5,2,1,11,1.9,2.6,8,1.0,10,5
1094,CIVIL,2,Day Scholar,02/02/2025,4.5,6.7,8.5,4.2,80,4.4,2.7,2,0,3,1.5,0.5,9,6.0,9,7
1094,CIVIL,2,Day Scholar,02/03/2025,4.1,4.6,3.9,2.5,38,3.8,2.0,1,0,0,1.0,2.4,6,4.0,9,5
1094,CIVIL,2,Day Scholar,04/02/2025,6.2,3.7,5.8,2.8,42,2.5,1.1,3,1,4,3.0,3.1,10,4.0,9,5
1094,CIVIL,2,Day Scholar,05/02/2025,6.1,2.9,5.4,1.2,32,0.0,2.3,1,0,3,1.3,3.0,7,7.0,6,7
1094,CIVIL,2,Day Scholar,2025-02-06,6.1,4.3,6.4,2.6,24,3.6,2.1,2,0,1,0.5,3.2,6,7.0,5,6
1094,CIVIL,2,Day Scholar,07-02-2025,6.5,6.2,2.7,2.7,28,3.0,1.8,2,1,10,1.3,2.1,9,4.0,8,9
1094,CIVIL,2,Day Scholar,2025-02-08,6.8,1.8,5.2,3.1,21,4.9,2.5,1,1,9,3.1,1.4,7,4.0,3,8
1094,CIVIL,2,Day Scholar,09/02/2025,6.7,4.9,5.4,4.2,13,4.1,1.9,1,1,14,1.9,2.2,7,4.0,6,6
1094,CIVIL,2,Day Scholar,10-02-2025,7.4,6.2,9.0,2.7,47,0.8,1.7,0,1,1,1.3,1.7,5,6.0,9,7
1094,CIVIL,2,Day Scholar,02/11/2025,7.4,5.8,6.1,4.8,54,2.2,2.7,1,2,7,1.2,2.4,6,6.0,6,9
1094,CIVIL,2,Day Scholar,12/02/2025,7.6,3.8,5.0,2.0,0,4.0,1.7,1,0,11,0.4,2.5,7,7.0,7,5
1094,CIVIL,2,Day Scholar,2025-02-13,7.0,4.2,6.3,3.2,12,1.4,1.2,2,1,12,2.6,2.8,7,5.0,5,9
1094,CIVIL,2,Day Scholar,2025-02-14,7.6,5.2,1.9,1.9,29,5.4,2.5,3,1,4,1.5,0.7,8,8.0,3,4
1094,CIVIL,2,Day Scholar,15/02/2025,8.1,4.3,6.4,1.5,0,5.0,2.2,1,0,11,2.5,0.9,8,6.0,6,6
1094,CIVIL,2,Day Scholar,16/02/2025,,1.6,3.3,3.3,7,,1.9,1,0,2,1.8,4.1,7,,4,8
1094,CIVIL,2,Day Scholar,17-02-2025,6.1,2.1,5.7,2.5,0,4.5,2.4,1,1,4,2.5,1.1,4,9.0,7,8
1094,CIVIL,2,Day Scholar,02/18/2025,,5.3,5.0,1.8,48,,0.7,1,0,0,1.6,2.2,4,,8,8
1094,CIVIL,2,Day Scholar,02/19/2025,8.3,5.4,5.4,3.6,41,5.7,1.5,1,2,9,1.7,2.2,7,,5,5
1094,CIVIL,2,Day Scholar,2025-02-20,5.8,3.9,7.3,3.1,53,5.4,1.6,2,1,6,2.2,1.0,9,5.0,8,7
1094,CIVIL,2,Day Scholar,21-02-2025,4.3,9.5,7.6,5.1,54,0.5,1.0,5,0,10,1.7,2.7,3,4.0,10,6
1094,CIVIL,2,Day Scholar,2025-02-22,5.7,2.6,7.3,0.0,42,3.5,1.5,1,1,13,2.4,1.3,6,,5,5
1094,CIVIL,2,Day Scholar,23/02/2025,9.0,3.6,6.6,1.1,30,3.8,2.4,1,0,3,1.8,3.6,9,6.0,3,2
1094,CIVIL,2,Day Scholar,24-02-2025,6.8,7.7,7.1,1.8,56,2.6,1.8,3,0,7,1.9,0.8,8,5.0,9,4
1094,CIVIL,2,Day Scholar,25/02/2025,5.6,5.2,5.7,4.2,51,5.5,2.6,1,1,0,2.9,1.9,9,5.0,7,7
1094,CIVIL,2,Day Scholar,26-02-2025,3.4,4.2,9.5,2.1,45,1.7,1.7,0,0,12,1.5,0.9,7,3.0,9,3
1094,CIVIL,2,Day Scholar,27/02/2025,7.7,4.7,4.7,4.5,22,3.7,2.7,2,1,12,1.0,4.1,7,6.0,5,7
1094,CIVIL,2,Day Scholar,02/28/2025,5.7,3.0,9.5,2.4,9,1.7,2.0,1,1,0,0.2,4.0,7,5.0,4,10
1094,CIVIL,2,Day Scholar,01-03-2025,5.0,2.2,5.5,3.0,23,4.0,0.6,0,1,2,1.9,2.6,7,5.0,10,7
1094,CIVIL,2,Day Scholar,02/03/2025,6.8,3.8,7.2,2.2,65,2.6,1.3,0,0,5,1.9,1.1,5,8.0,7,8
1094,CIVIL,2,Day Scholar,03/03/2025,5.6,7.2,2.5,1.6,37,2.6,1.7,2,1,3,0.7,3.7,10,5.0,8,5
1094,CIVIL,2,Day Scholar,2025-03-04,8.0,3.4,3.8,1.1,22,3.2,3.5,4,2,12,0.3,1.1,7,9.0,4,8
1094,CIVIL,2,Day Scholar,05-03-2025,7.9,5.8,5.3,3.3,9,1.8,2.2,1,0,1,1.7,3.7,6,10.0,6,5
1094,CIVIL,2,Day Scholar,06-03-2025,6.7,9.0,5.3,4.1,17,4.4,1.6,3,1,2,1.0,0.6,9,4.0,5,5
1094,CIVIL,2,Day Scholar,2025-03-07,6.7,5.1,7.6,4.0,37,4.8,1.1,2,0,11,3.2,2.2,10,6.0,6,6
1094,CIVIL,2,Day Scholar,08/03/2025,7.1,9.6,5.5,1.7,31,4.1,2.6,1,1,7,1.3,2.9,8,6.0,6,6
1094,CIVIL,2,Day Scholar,09/03/2025,7.0,5.4,6.3,5.0,64,2.5,2.7,0,1,5,0.9,3.0,5,3.0,6,6
1094,CIVIL,2,Day Scholar,03/10/2025,8.6,6.0,5.9,0.6,18,3.7,2.1,2,1,0,1.9,2.5,7,5.0,4,7
1094,CIVIL,2,Day Scholar,2025-03-11,4.9,4.6,4.0,4.0,38,0.0,1.5,0,1,10,1.3,2.3,8,4.0,7,7
1094,CIVIL,2,Day Scholar,12/03/2025,6.0,5.4,1.4,1.4,28,3.4,2.6,0,1,6,1.0,2.2,6,6.0,10,7
1094,CIVIL,2,Day Scholar,03/13/2025,7.1,10.6,7.7,3.1,31,3.7,1.2,0,2,0,1.2,3.3,9,4.0,15,6
1094,CIVIL,2,Day Scholar,14/03/2025,6.7,5.6,3.8,2.0,26,2.1,0.7,0,1,6,0.5,3.1,8,5.0,7,4
1094,CIVIL,2,Day Scholar,2025-03-15,7.8,2.4,8.1,5.7,0,1.4,2.3,0,1,1,1.1,3.8,5,8.0,3,6
1094,CIVIL,2,Day Scholar,03/16/2025,4.0,7.5,4.6,3.1,0,1.1,2.3,2,1,1,0.9,4.1,9,5.0,10,6
1094,CIVIL,2,Day Scholar,03/17/2025,6.7,4.2,1.0,1.0,41,2.4,0.4,1,1,14,1.8,3.4,6,9.0,8,8
1094,CIVIL,2,Day Scholar,18/03/2025,7.0,8.3,6.1,2.2,56,4.8,2.2,1,0,7,1.7,1.8,7,4.0,7,7
1094,CIVIL,2,Day Scholar,19-03-2025,6.2,7.0,5.0,2.1,26,5.3,3.1,2,1,8,0.0,1.5,7,6.0,5,6
1094,CIVIL,2,Day Scholar,20-03-2025,4.3,6.1,7.2,3.9,46,3.7,0.8,1,3,14,2.1,2.3,9,6.0,10,8
1094,CIVIL,2,Day Scholar,2025-03-21,5.3,5.5,4.7,4.4,0,3.5,1.9,0,3,1,2.4,2.6,10,4.0,9,5
1094,CIVIL,2,Day Scholar,2025-03-22,7.2,9.7,5.2,1.2,43,4.7,1.6,3,2,2,1.8,1.9,10,6.0,7,6
1094,CIVIL,2,Day Scholar,23-03-2025,,5.8,4.0,1.1,38,,1.6,0,1,9,1.5,1.1,8,,7,7
1094,CIVIL,2,Day Scholar,24-03-2025,7.6,6.0,9.7,2.5,0,2.3,1.7,6,1,10,2.2,2.5,10,4.0,5,5
1094,CIVIL,2,Day Scholar,03/25/2025,7.9,9.6,1.4,1.4,14,5.1,2.5,1,1,7,1.5,1.2,8,3.0,8,8
1094,CIVIL,2,Day Scholar,03/26/2025,6.8,4.2,6.9,2.8,39,1.8,3.1,3,2,8,2.3,3.2,7,7.0,6,5
1094,CIVIL,2,Day Scholar,2025-03-27,4.4,3.0,8.8,1.4,35,3.8,0.9,2,0,7,1.4,2.9,7,5.0,7,7
1094,CIVIL,2,Day Scholar,28-03-2025,6.6,8.2,5.8,2.2,24,1.9,1.1,1,2,12,1.4,1.1,10,5.0,6,3
1094,CIVIL,2,Day Scholar,29/03/2025,6.9,7.7,4.6,1.8,39,4.0,2.8,1,1,9,0.5,1.2,8,4.0,8,8
1094,CIVIL,2,Day Scholar,2025-03-30,8.6,4.9,6.5,2.1,41,6.0,1.1,1,2,1,1.3,0.5,8,6.0,6,5
1094,CIVIL,2,Day Scholar,31-03-2025,6.3,10.1,4.4,3.1,60,1.9,2.3,2,2,3,1.4,3.1,8,6.0,7,5
1095,MECH,3,Day Scholar,01/01/2025,8.0,5.2,4.4,4.4,61,3.9,1.4,1,0,2,0.9,1.7,10,3.0,7,7
1095,MECH,3,Day Scholar,02/01/2025,6.5,2.0,6.5,2.7,45,4.3,0.6,0,1,2,2.9,0.8,6,7.0,7,7
1095,MECH,3,Day Scholar,01/03/2025,5.3,4.0,6.9,3.9,12,4.3,1.8,1,2,0,1.9,0.9,6,8.0,7,9
1095,MECH,3,Day Scholar,2025-01-04,6.8,4.4,6.1,3.5,64,3.8,0.8,1,1,0,1.7,1.7,7,3.0,8,5
1095,MECH,3,Day Scholar,01/05/2025,7.6,4.8,7.9,2.6,68,2.5,1.5,3,2,1,1.9,2.1,9,4.0,4,6
1095,MECH,3,Day Scholar,2025-01-06,7.1,3.1,4.6,2.2,31,4.2,3.1,2,2,9,0.2,3.2,8,8.0,4,6
1095,MECH,3,Day Scholar,07-01-2025,8.9,6.1,6.7,2.2,34,3.6,1.5,0,1,4,0.0,4.7,7,7.0,4,9
1095,MECH,3,Day Scholar,08-01-2025,5.0,7.2,3.5,3.5,5,3.9,2.4,1,0,5,2.9,1.2,9,6.0,8,7
1095,MECH,3,Day Scholar,09/01/2025,7.1,7.0,8.8,5.1,8,6.0,0.6,2,1,13,2.5,4.5,9,4.0,9,7
1095,MECH,3,Day Scholar,10-01-2025,5.4,6.4,7.6,2.1,50,1.1,1.9,2,0,12,0.0,0.5,4,8.0,10,5
1095,MECH,3,Day Scholar,11/01/2025,7.2,3.3,7.5,1.3,18,1.4,1.2,0,0,3,1.8,1.1,4,6.0,6,6
1095,MECH,3,Day Scholar,12/01/2025,,6.8,10.4,3.0,16,3.3,2.6,0,0,7,0.8,3.4,8,,6,8
1095,MECH,3,Day Scholar,2025-01-13,5.1,4.9,8.1,2.9,10,1.3,1.6,2,0,3,1.0,2.9,6,7.0,7,5
1095,MECH,3,Day Scholar,14/01/2025,8.5,3.2,4.1,0.0,57,1.9,0.3,1,1,2,1.4,1.5,7,6.0,1,6
1095,MECH,3,Day Scholar,2025-01-15,8.3,4.7,2.8,2.8,53,1.5,1.8,0,0,8,1.6,1.4,6,8.0,5,6
1095,MECH,3,Day Scholar,16-01-2025,6.4,1.8,6.2,0.5,27,3.1,2.5,0,1,2,1.1,2.4,6,4.0,8,7
1095,MECH,3,Day Scholar,17-01-2025,6.5,6.5,6.4,2.7,0,4.9,3.1,2,1,13,1.8,2.1,8,3.0,7,6
1095,MECH,3,Day Scholar,2025-01-18,5.2,4.6,5.6,3.6,25,3.1,2.0,2,0,13,2.3,0.0,6,6.0,8,8
1095,MECH,3,Day Scholar,2025-01-19,6.6,1.9,4.4,2.5,14,2.3,2.5,2,0,7,2.6,2.7,6,6.0,4,6
1095,MECH,3,Day Scholar,20-01-2025,5.6,2.1,9.2,2.6,30,3.7,2.0,3,1,9,0.3,3.8,5,7.0,6,7
1095,MECH,3,Day Scholar,21/01/2025,5.8,2.5,5.6,1.4,61,3.1,0.0,1,0,3,3.1,3.6,6,3.0,7,7
1095,MECH,3,Day Scholar,01/22/2025,5.4,5.3,6.4,0.6,20,4.1,1.4,1,2,13,1.3,0.8,7,8.0,7,10
1095,MECH,3,Day Scholar,01/23/2025,7.0,4.5,2.7,1.8,39,3.5,1.4,0,0,3,0.9,3.1,7,7.0,6,6
1095,MECH,3,Day Scholar,2025-01-24,,3.2,7.3,1.8,42,,1.6,1,0,6,0.0,3.0,4,,7,8
1095,MECH,3,Day Scholar,25/01/2025,7.9,6.4,5.4,2.7,4,5.6,1.8,2,0,12,3.1,1.4,7/10,5.0,7,9
1095,MECH,3,Day Scholar,01/26/2025,9.0,2.6,5.0,4.2,10,5.2,2.0,2,0,0,0.7,2.7,9,8.0,1,6
1095,MECH,3,Day Scholar,27/01/2025,,2.6,10.0,3.9,32,,1.0,2,1,12,1.9,1.7,8,,5,7
1095,MECH,3,Day Scholar,28-01-2025,7.5,4.9,5.3,2.9,1,1.4,1.4,0,0,0,0.0,2.0,6,8.0,4,7
1095,MECH,3,Day Scholar,01/29/2025,4.9,6.6,2.5,2.5,51,4.8,2.1,0,1,10,2.0,1.9,7,5.0,9,7
1095,MECH,3,Day Scholar,30/01/2025,,4.7,4.9,2.8,23,,0.7,1,0,6,1.1,2.1,5,,10,10
1095,MECH,3,Day Scholar,31-01-2025,,3.4,9.6,1.5,34,,3.1,0,1,9,0.8,2.4,7,,7,8
1095,MECH,3,Day Scholar,01-02-2025,6.1,3.7,7.7,3.0,9,6.0,2.0,2,2,11,2.9,1.1,7,7.0,7,6
1095,MECH,3,Day Scholar,02/02/2025,9.0,3.8,5.1,1.9,27,4.5,1.6,2,1,7,3.3,1.9,10,3.0,4,8
1095,MECH,3,Day Scholar,03-02-2025,5.4,2.6,6.6,3.1,16,3.3,2.4,0,1,10,0.1,4.2,6,5.0,7,8
1095,MECH,3,Day Scholar,02/04/2025,6.7,4.8,4.4,2.0,44,3.0,1.5,2,0,3,3.2,4.1,9,4.0,7,6
1095,MECH,3,Day Scholar,2025-02-05,5.9,5.1,5.6,0.3,31,5.1,3.8,1,1,7,0.1,0.8,7,3.0,8,5
1095,MECH,3,Day Scholar,2025-02-06,8.2,4.0,4.1,2.7,6,1.2,2.8,2,1,6,1.3,2.1,9,4.0,4,7
1095,MECH,3,Day Scholar,2025-02-07,7.6,6.1,4.8,3.0,31,4.5,2.8,0,1,6,1.1,2.6,9,5.0,6,6
1095,MECH,3,Day Scholar,2025-02-08,6.4,5.3,6.2,3.9,24,1.5,1.5,2,1,8,2.5,1.2,10,5.0,3,5
1095,MECH,3,Day Scholar,09-02-2025,6.0,2.5,2.5,2.5,26,3.5,2.4,0,0,11,1.1,0.8,6,5.0,9,7
1095,MECH,3,Day Scholar,2025-02-10,6.1,3.9,6.9,5.0,26,2.3,2.1,1,2,12,2.0,2.8,8,6.0,7,6
1095,MECH,3,Day Scholar,02/11/2025,5.4,2.8,8.4,3.4,29,3.5,2.4,1,0,5,3.7,2.4,4,7.0,7,6
1095,MECH,3,Day Scholar,02/12/2025,6.6,5.8,5.4,0.7,16,2.7,0.9,0,0,6,1.9,1.3,5,7.0,7,10
1095,MECH,3,Day Scholar,02/13/2025,6.6,4.3,8.1,3.5,60,3.2,2.3,2,0,7,3.6,3.1,7,7.0,7,8
1095,MECH,3,Day Scholar,02/14/2025,8.8,7.1,6.2,0.2,29,1.8,0.7,2,0,4,0.7,0.7,7,4.0,8,6
1095,MECH,3,Day Scholar,02/15/2025,3.5,7.1,1.9,1.9,26,2.3,2.5,3,1,14,1.1,1.4,8,3.0,9,6
1095,MECH,3,Day Scholar,16/02/2025,6.9,9.5,3.2,3.2,3,0.5,2.1,2,0,13,1.6,1.7,3,8.0,6,4
1095,MECH,3,Day Scholar,17/02/2025,5.6,4.0,2.8,2.8,41,4.7,1.9,0,1,8,1.4,1.1,6,7.0,6,8
1095,MECH,3,Day Scholar,18-02-2025,7.4,4.2,5.5,2.8,0,5.0,0.9,1,0,6,3.3,2.8,10,5.0,5,7
1095,MECH,3,Day Scholar,02/19/2025,5.8,4.2,4.4,3.3,34,2.9,1.9,1,0,7,0.2,3.3,5,6.0,8,8
1095,MECH,3,Day Scholar,20/02/2025,7.2,6.5,10.3,2.1,4,4.0,1.7,1,1,1,1.1,2.2,7/10,4.0,8,9
1095,MECH,3,Day Scholar,2025-02-21,4.8,4.2,6.3,2.6,32,2.4,1.1,2,0,5,1.6,1.4,9,3.0,6,6
1095,MECH,3,Day Scholar,02/22/2025,5.7,4.2,1.7,1.7,26,2.5,1.8,1,1,4,1.3,1.4,6,7.0,8,5
1095,MECH,3,Day Scholar,02/23/2025,8.5,5.8,7.9,3.3,40,1.6,3.3,1,2,14,3.2,3.1,10,6.0,6,7
1095,MECH,3,Day Scholar,02/24/2025,7.8,4.2,5.8,3.6,48,1.8,2.0,1,1,13,2.1,1.1,9,5.0,8,6
1095,MECH,3,Day Scholar,25-02-2025,5.4,5.1,4.3,0.5,15,5.3,1.6,0,1,9,2.2,2.9,6,3.0,5,5
1095,MECH,3,Day Scholar,02/26/2025,6.4,6.8,3.9,2.9,47,1.2,2.3,2,2,5,1.7,0.2,9,4.0,7,5
1095,MECH,3,Day Scholar,27-02-2025,7.6,3.5,5.9,5.9,30,2.8,1.3,0,0,14,3.4,2.5,5,4.0,8,6
1095,MECH,3,Day Scholar,28-02-2025,5.9,1.4,6.7,2.7,37,2.8,2.0,3,0,9,3.1,2.4,7,3.0,8,7
1095,MECH,3,Day Scholar,03/01/2025,3.4,4.4,4.7,1.2,12,4.9,2.0,4,1,5,1.9,2.7,10,2.0,10,6
1095,MECH,3,Day Scholar,03/02/2025,5.4,7.1,7.5,1.4,14,3.0,2.9,2,0,3,1.0,1.7,7,4.0,9,6
1095,MECH,3,Day Scholar,03/03/2025,,7.2,8.0,2.4,30,,1.8,1,0,8,2.0,2.9,High,,8,8
1095,MECH,3,Day Scholar,03/04/2025,7.2,5.7,6.0,3.4,0,4.9,1.1,4,0,4,0.4,2.3,9,5.0,10,5
1095,MECH,3,Day Scholar,05/03/2025,6.9,8.2,3.1,0.5,21,3.2,1.1,1,0,9,0.1,2.8,9,1.0,8,6
1095,MECH,3,Day Scholar,06-03-2025,7.1,4.4,3.9,3.0,20,2.4,2.8,0,2,10,1.3,2.2,8,5.0,3,3
1095,MECH,3,Day Scholar,07-03-2025,6.2,7.7,3.0,1.2,50,2.1,0.9,2,1,12,2.8,0.8,8,4.0,8,6
1095,MECH,3,Day Scholar,03/08/2025,4.8,5.3,7.9,3.3,46,5.8,1.0,1,0,12,1.7,1.6,8,4.0,10,7
1095,MECH,3,Day Scholar,03/09/2025,5.4,4.1,6.2,1.8,38,3.3,1.4,2,0,3,4.0,2.9,9,5.0,7,6
1095,MECH,3,Day Scholar,03/10/2025,5.8,5.3,5.8,4.5,39,4.5,3.0,2,0,11,0.0,1.4,5,9.0,6,9
1095,MECH,3,Day Scholar,11/03/2025,6.3,6.3,5.9,3.0,12,0.1,1.4,2,0,3,0.8,1.7,8,6.0,10,7
1095,MECH,3,Day Scholar,12-03-2025,4.8,8.6,4.9,2.1,48,4.6,2.3,5,0,9,2.3,0.8,10,3.0,10,6
1095,MECH,3,Day Scholar,03/13/2025,6.1,7.4,6.3,2.5,47,3.8,1.7,0,0,1,1.3,1.4,6,8.0,7,8
1095,MECH,3,Day Scholar,14-03-2025,5.1,6.2,6.6,1.3,23,6.0,1.6,1,1,10,0.8,0.5,8,7.0,10,7
1095,MECH,3,Day Scholar,03/15/2025,5.1,2.8,9.8,3.4,51,2.5,1.7,2,2,3,0.8,3.1,7,7.0,5,8
1095,MECH,3,Day Scholar,16/03/2025,7.4,7.0,7.5,3.0,26,2.5,3.6,1,4,2,0.7,1.3,8,7.0,3,5
1095,MECH,3,Day Scholar,17-03-2025,6.8,3.5,6.6,2.4,80,2.7,0.1,3,2,5,1.0,1.4,8,5.0,4,5
1095,MECH,3,Day Scholar,18/03/2025,6.8,7.0,5.2,3.2,16,5.7,2.0,1,2,6,0.8,2.3,10,3.0,6,5
1095,MECH,3,Day Scholar,03/19/2025,4.3,5.0,5.8,2.8,13,2.9,0.5,2,2,11,1.2,1.4,9,7.0,7,8
1095,MECH,3,Day Scholar,20/03/2025,,7.3,4.1,0.7,17,,0.9,5,0,14,1.8,2.9,10,,10,6
1095,MECH,3,Day Scholar,03/21/2025,7.6,3.4,5.0,3.5,8,3.6,2.0,2,3,8,1.8,0.0,10,5.0,3,4
1095,MECH,3,Day Scholar,03/22/2025,5.8,5.4,10.1,4.1,37,5.0,3.2,1,0,2,0.6,0.0,9,7.0,8,8
1095,MECH,3,Day Scholar,2025-03-23,,4.6,11.3,1.4,51,,1.8,1,0,9,0.5,2.7,4,,9,8
1095,MECH,3,Day Scholar,2025-03-24,7.3,7.7,3.8,2.2,35,2.1,0.0,1,1,4,1.7,1.9,10,4.0,8,6
1095,MECH,3,Day Scholar,25/03/2025,6.8,7.9,8.3,1.9,0,6.0,2.8,0,0,6,1.5,1.7,6,5.0,6,5
1095,MECH,3,Day Scholar,2025-03-26,6.3,4.5,6.0,4.0,18,5.2,2.1,4,1,0,1.8,2.5,10,,5,6
1095,MECH,3,Day Scholar,03/27/2025,4.7,6.2,4.8,2.0,20,5.5,2.5,2,0,3,1.9,5.2,8,8.0,7,7
1095,MECH,3,Day Scholar,28/03/2025,5.7,7.9,2.6,2.4,44,3.8,1.1,6,1,14,1.5,1.7,10,5.0,9,6
1095,MECH,3,Day Scholar,03/29/2025,7.6,6.4,3.0,3.0,25,3.8,0.2,0,0,7,2.2,1.4,6,9.0,6,9
1095,MECH,3,Day Scholar,30/03/2025,,7.6,6.6,2.2,0,,2.1,2,0,8,1.8,3.0,9,,8,8
1095,MECH,3,Day Scholar,03/31/2025,9.0,5.3,6.8,2.8,26,6.0,3.0,3,1,3,1.3,1.8,9,6.0,4,7
1096,CIVIL,1,Hosteller,01/01/2025,7.4,5.0,9.6,2.7,54,1.7,1.3,2,0,0,0.2,0.1,6,6.0,6,6
1096,CIVIL,1,Hosteller,02/01/2025,4.8,6.7,8.9,4.1,58,4.0,1.6,1,1,10,1.2,1.8,6,5.0,10,7
1096,CIVIL,1,Hosteller,2025-01-03,4.7,7.3,2.0,2.0,17,3.4,1.7,0,3,9,2.0,2.2,8,4.0,8,7
1096,CIVIL,1,Hosteller,04/01/2025,6.3,7.2,5.5,3.4,0,3.0,1.2,3,2,7,0.4,4.8,10,4.0,10,8
1096,CIVIL,1,Hosteller,01/05/2025,4.7,5.8,3.9,2.8,29,3.4,1.7,0,0,6,0.9,3.1,4,7.0,7,10
1096,CIVIL,1,Hosteller,06-01-2025,7.4,3.1,3.5,3.3,22,5.1,1.3,2,4,1,1.9,0.0,10,3.0,5,9
1096,CIVIL,1,Hosteller,2025-01-07,7.5,6.2,3.1,3.1,0,2.2,2.3,0,2,2,1.3,0.4,9,2.0,7,6
1096,CIVIL,1,Hosteller,2025-01-08,5.6,5.0,9.3,4.8,55,3.5,2.5,2,1,5,1.5,3.2,7,7.0,7,6
