student_id,department,year_of_study,residence_type,record_date,sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,class_attendance_hours,break_hours,assignments_due_count,tests_upcoming_count,submission_deadline_proximity,lab_hours,project_work_hours,stress_level,mood_score,fatigue_level,motivation_score,sleep_deficit,workload_index,distraction_ratio,recovery_balance,deadline_pressure_score,sleep_deficit_scaled,workload_index_scaled,distraction_ratio_scaled,recovery_balance_scaled,deadline_pressure_scaled,attendance_scaled,motivation_scaled,fatigue_scaled,stress_scaled,mood_scaled,productivity_score,burnout_risk_score,burnout_category,burnout_level_detailed,primary_trigger,suggested_action,academic_performance_index
1114,MECH,1,Hosteller,2025-09-01,4.6,1.1,8.6,3.9,63,5.6,1.7,1,2,14,1.1,1.1,6.0,6.0,9,6,3.4,6.22,0.45,2.95,2,68.0,31.368364897305952,45.34883720930233,34.07894736842104,0.0,93.33333333333333,55.55555555555556,88.88888888888889,55.55555555555556,55.55555555555556,21.08,40.04,Moderate,Moderate,,,28.93
1114,MECH,1,Hosteller,2025-10-01,5.5,3.5,10.2,1.3,74,1.9,0.7,0,0,12,2.2,2.7,4.0,8.0,6,8,2.5,1.92,0.13,3.26,2,50.0,8.455588156841827,12.745098039215689,42.10526315789474,0.0,31.666666666666664,77.77777777777779,55.55555555555556,33.33333333333333,77.77777777777779,25.9,19.17,Low,Very Low,,,25.06
1114,MECH,1,Hosteller,2025-01-11,5.7,3.9,6.8,3.6,22,4.4,1.9,2,1,10,0.9,1.8,9.0,4.0,9,3,2.3,6.66,0.53,3.34,4,46.0,33.769005068018146,52.94117647058824,44.210526315789465,25.0,73.33333333333334,22.22222222222222,88.88888888888889,88.88888888888889,33.33333333333333,16.96,46.75,Moderate,Moderate,,,15.15
1114,MECH,1,Hosteller,2025-01-12,6.5,3.2,7.9,3.3,19,2.9,2.3,0,2,10,1.8,1.6,8.0,5.0,7,6,1.5,5.55,0.42,3.8,4,30.0,27.820752200586824,41.77215189873417,56.44736842105264,25.0,48.333333333333336,55.55555555555556,66.66666666666666,77.77777777777779,44.44444444444444,22.04,34.88,Low,Low,,,20.76
1114,MECH,1,Hosteller,2025-01-13,6.9,3.7,5.2,2.8,11,1.1,3.1,2,1,3,1.8,1.0,8.0,4.0,7,3,1.1,6.58,0.54,4.12,7,21.999999999999993,33.31555081355029,53.84615384615385,64.86842105263158,62.5,18.333333333333336,22.22222222222222,66.66666666666666,77.77777777777779,33.33333333333333,10.87,38.99,Low,Low,,,2.27
1114,MECH,1,Hosteller,2025-01-14,7.2,0.8,4.2,4.2,39,3.9,2.2,2,2,9,0.4,2.5,10.0,7.0,6,6,0.8,7.8,1.0,4.24,4,15.999999999999998,39.82395305414778,100.0,67.76315789473685,25.0,65.0,55.55555555555556,55.55555555555556,100.0,66.66666666666666,18.29,39.73,Low,Low,,,24.23
1114,MECH,1,Hosteller,2025-01-15,7.8,2.0,6.2,2.3,36,2.7,2.7,1,1,10,0.9,1.5,10.0,6.0,4,9,0.2,4.54,0.37,4.62,4,4.0000000000000036,22.40597492664711,37.096774193548384,77.89473684210523,25.0,45.0,88.88888888888889,33.33333333333333,100.0,55.55555555555556,32.48,26.06,Low,Low,,,34.46
1114,MECH,1,Hosteller,2025-01-16,6.7,9.5,4.5,1.9,27,0.5,1.5,0,1,13,1.7,2.7,3.0,4.0,6,8,1.3,5.64,0.42,3.78,2,25.999999999999996,28.327554014403844,42.22222222222222,55.92105263157895,0.0,8.333333333333332,77.77777777777779,55.55555555555556,22.22222222222222,33.33333333333333,30.56,19.52,Low,Very Low,,,20.83
1114,MECH,1,Hosteller,2025-01-17,9.0,6.7,5.1,2.6,13,4.1,1.0,2,1,6,1.0,2.6,6.0,6.0,5,5,0.0,7.68,0.51,4.77,4,0.0,39.18378234195786,50.980392156862756,81.7105263157895,25.0,68.33333333333333,44.44444444444444,44.44444444444444,55.55555555555556,55.55555555555556,34.94,21.76,Low,Low,,,31.58
1114,MECH,1,Hosteller,2025-01-18,7.3,3.4,4.9,3.6,22,4.8,1.5,0,2,1,3.7,1.3,5.0,8.0,3,9,0.7,5.84,0.73,4.06,10,14.000000000000004,29.341157642037878,73.46938775510203,63.15789473684211,100.0,80.0,88.88888888888889,22.22222222222222,44.44444444444444,77.77777777777779,37.55,26.46,Low,Low,,,46.05
1114,MECH,1,Hosteller,2025-01-19,6.2,1.9,8.2,4.2,18,3.5,2.5,0,2,14,0.0,1.2,8.0,4.0,6,7,1.8,4.81,0.51,3.69,2,36.0,23.873032808749002,51.21951219512195,53.421052631578945,0.0,58.333333333333336,66.66666666666666,55.55555555555556,77.77777777777779,33.33333333333333,23.84,32.54,Low,Low,,,27.45
1114,MECH,1,Hosteller,2025-01-20,6.6,4.0,5.6,2.7,25,3.7,0.8,0,0,1,1.7,2.0,8.0,7.0,6,4,1.4,1.86,0.48,3.58,10,28.000000000000007,8.108829021072287,48.21428571428572,50.6578947368421,100.0,61.66666666666667,33.33333333333333,55.55555555555556,77.77777777777779,66.66666666666666,23.29,36.97,Low,Low,,,20.98
1114,MECH,1,Hosteller,2025-01-21,8.8,6.1,7.4,0.4,15,4.0,3.2,1,1,3,2.0,2.8,6.0,6.0,3,9,0.0,6.19,0.05,5.12,7,0.0,31.23499599893305,5.405405405405405,90.92105263157897,62.5,66.66666666666666,88.88888888888889,22.22222222222222,55.55555555555556,55.55555555555556,49.31,16.3,Low,Very Low,,,47.85
1114,MECH,1,Hosteller,2025-01-22,6.7,4.7,7.3,3.6,18,3.3,1.6,1,1,4,0.7,1.8,9.0,6.0,6,3,1.3,5.38,0.49,3.76,7,25.999999999999996,26.88716991197653,49.31506849315069,55.263157894736835,62.5,54.99999999999999,22.22222222222222,55.55555555555556,88.88888888888889,55.55555555555556,20.52,38.38,Low,Low,,,15.98
1114,MECH,1,Hosteller,2025-01-23,8.7,3.8,7.8,3.2,7,4.9,2.7,0,3,7,1.3,2.7,8.0,4.0,6,8,0.0,7.88,0.41,4.92,4,0.0,40.22405974926648,41.02564102564103,85.92105263157895,25.0,81.66666666666667,77.77777777777779,55.55555555555556,77.77777777777779,33.33333333333333,38.53,28.12,Low,Low,,,41.09
1114,MECH,1,Hosteller,2025-01-24,5.0,4.9,4.6,2.7,1,0.9,2.4,0,2,9,2.2,2.5,7.0,3.0,6,5,3.0,6.3,0.59,2.98,4,60.0,31.821819151773813,58.69565217391305,34.868421052631575,25.0,15.0,44.44444444444444,55.55555555555556,66.66666666666666,22.22222222222222,12.73,40.81,Moderate,Moderate,,,7.46
1114,MECH,1,Hosteller,2025-01-25,6.7,3.2,8.5,1.4,36,1.4,3.7,2,0,3,2.4,0.0,9.0,8.0,4,6,1.3,4.32,0.16,4.27,7,25.999999999999996,21.259002400640174,16.470588235294116,68.68421052631578,62.5,23.333333333333332,55.55555555555556,33.33333333333333,88.88888888888889,77.77777777777779,24.7,29.12,Low,Low,,,19.34
1114,MECH,1,Hosteller,2025-01-26,6.3,5.3,5.1,3.3,17,3.3,1.3,1,0,13,1.2,0.0,7.0,3.0,10,4,1.7,3.27,0.65,3.5,2,34.0,15.657508668978396,64.70588235294117,48.28947368421053,0.0,54.99999999999999,33.33333333333333,100.0,66.66666666666666,22.22222222222222,17.69,37.82,Low,Low,,,12.83
1114,MECH,1,Hosteller,2025-01-27,6.2,6.3,4.9,2.6,23,2.8,2.1,2,0,12,1.7,2.6,7.0,6.0,5,6,1.8,5.66,0.53,3.64,2,36.0,28.434249133102163,53.06122448979592,51.973684210526315,0.0,46.666666666666664,55.55555555555556,44.44444444444444,66.66666666666666,55.55555555555556,28.0,28.42,Low,Low,,,25.29
1114,MECH,1,Hosteller,2025-01-28,5.0,9.5,2.4,1.2,23,0.5,2.3,1,1,6,0.8,1.1,3.0,5.0,9,8,3.0,6.69,0.5,3.08,4,60.0,33.902373966391046,50.0,37.236842105263165,25.0,8.333333333333332,77.77777777777779,88.88888888888889,22.22222222222222,44.44444444444444,23.41,35.59,Low,Low,,,13.38
1114,MECH,1,Hosteller,2025-01-29,4.5,6.1,1.0,1.0,52,2.4,0.1,2,3,3,2.2,2.9,10.0,7.0,10,5,3.5,11.74,1.0,2.53,7,70.0,60.84289143771673,100.0,22.894736842105267,62.5,40.0,44.44444444444444,100.0,100.0,66.66666666666666,8.36,66.72,Moderate,Elevated,Stress,Recommend stress counseling,5.14
1114,MECH,1,Hosteller,2025-01-30,7.6,8.0,5.8,2.0,42,4.9,1.8,1,2,9,3.0,2.8,8.0,5.0,5,6,0.4,8.91,0.34,4.37,4,8.000000000000007,45.74553214190451,34.48275862068966,71.3157894736842,25.0,81.66666666666667,55.55555555555556,44.44444444444444,77.77777777777779,44.44444444444444,41.29,28.68,Low,Low,,,38.67
1114,MECH,1,Hosteller,2025-01-31,7.4,6.5,4.7,2.2,31,1.2,1.8,2,0,9,2.0,0.0,7.0,8.0,6,6,0.6,5.25,0.47,4.22,4,11.999999999999993,26.220325420112033,46.808510638297875,67.23684210526318,25.0,20.0,55.55555555555556,55.55555555555556,66.66666666666666,77.77777777777779,24.87,25.43,Low,Low,,,16.72
1114,MECH,1,Hosteller,2025-02-01,7.4,3.8,6.1,3.9,55,2.6,1.4,1,0,12,1.2,0.2,7.0,6.0,10,7,0.6,2.86,0.64,4.26,2,11.999999999999993,13.470258735662846,63.934426229508205,68.28947368421052,0.0,43.333333333333336,66.66666666666666,100.0,66.66666666666666,55.55555555555556,21.82,30.4,Low,Low,,,18.76
1114,MECH,1,Hosteller,2025-02-02,8.2,5.9,8.7,3.2,45,5.3,2.0,1,2,1,2.9,2.5,8.0,6.0,7,9,0.0,8.2,0.37,4.72,10,0.0,41.98452920778875,36.781609195402304,80.6578947368421,100.0,88.33333333333333,88.88888888888889,66.66666666666666,77.77777777777779,55.55555555555556,44.03,36.65,Low,Low,,,44.94
1114,MECH,1,Hosteller,2025-03-02,7.7,4.9,6.0,3.8,33,4.0,3.0,2,1,2,2.1,3.2,6.0,8.0,5,9,0.3,7.42,0.63,4.62,10,5.9999999999999964,37.82341957855429,63.33333333333333,77.76315789473685,100.0,66.66666666666666,88.88888888888889,44.44444444444444,55.55555555555556,77.77777777777779,37.82,30.25,Low,Low,,,40.21
1114,MECH,1,Hosteller,2025-02-04,8.5,2.0,10.1,3.0,11,3.5,1.8,0,0,13,1.0,3.0,6.0,7.0,5,9,0.0,1.35,0.3,4.66,2,0.0,5.414777273939719,29.7029702970297,79.07894736842105,0.0,58.333333333333336,88.88888888888889,44.44444444444444,55.55555555555556,66.66666666666666,36.0,11.81,Low,Very Low,,,39.33
1114,MECH,1,Hosteller,2025-02-05,7.7,6.7,6.1,1.2,7,1.8,0.8,1,0,0,0.0,1.1,8.0,3.0,10,5,0.3,3.73,0.2,4.04,10,5.9999999999999964,18.111496399039748,19.672131147540984,62.76315789473684,100.0,30.0,44.44444444444444,100.0,77.77777777777779,22.22222222222222,22.86,40.92,Moderate,Moderate,,,10.3
1114,MECH,1,Hosteller,2025-02-06,8.9,9.5,6.8,4.9,36,0.5,2.0,2,3,7,2.3,1.8,3.0,7.0,3,6,0.0,12.56,0.72,5.03,4,0.0,65.19071752467325,72.05882352941177,88.6842105263158,25.0,8.333333333333332,55.55555555555556,22.22222222222222,22.22222222222222,66.66666666666666,29.84,16.27,Low,Very Low,,,19.79
1114,MECH,1,Hosteller,2025-07-02,5.9,2.7,5.8,3.3,0,4.5,2.2,2,0,8,0.0,2.0,9.0,5.0,7,7,2.1,4.21,0.57,3.39,4,41.99999999999999,20.672179247799416,56.896551724137936,45.526315789473685,25.0,75.0,66.66666666666666,66.66666666666666,88.88888888888889,44.44444444444444,26.11,40.08,Moderate,Moderate,,,30.55
1114,MECH,1,Hosteller,2025-02-08,6.5,5.7,4.4,4.2,18,3.439635252554188,0.0,0,2,13,2.6,1.5,10.0,6.0,6,5,1.5,6.4,0.95,3.34,2,30.0,32.35529474526541,95.45454545454545,44.210526315789465,0.0,57.327254209236465,44.44444444444444,55.55555555555556,100.0,55.55555555555556,21.09,40.49,Moderate,Moderate,,,21.0
1114,MECH,1,Hosteller,2025-02-09,6.5,3.1,6.5,1.8,37,4.1,2.2,0,2,1,0.5,1.5,8.0,6.0,5,8,1.5,5.3,0.28,3.88,10,30.0,26.513736996532412,27.692307692307693,58.28947368421053,100.0,68.33333333333333,77.77777777777779,44.44444444444444,77.77777777777779,55.55555555555556,33.58,36.78,Low,Low,,,36.27
1114,MECH,1,Hosteller,2025-02-10,4.7,5.9,5.9,4.3,53,2.7,2.4,1,2,6,2.8,3.4,9.0,6.0,8,6,3.3,8.37,0.73,3.1,4,65.99999999999999,42.86476393704989,72.88135593220339,37.76315789473684,25.0,45.0,55.55555555555556,77.77777777777779,88.88888888888889,55.55555555555556,18.87,50.83,Moderate,Moderate,,,16.11
1114,MECH,1,Hosteller,2025-02-11,6.3,9.5,2.8,2.8,38,0.5,1.2,1,0,13,2.9,3.4,3.0,6.0,7,7,1.7,5.46,1.0,3.58,2,34.0,27.367297946118967,100.0,50.52631578947368,0.0,8.333333333333332,66.66666666666666,66.66666666666666,22.22222222222222,55.55555555555556,22.08,26.45,Low,Low,,,13.83
1114,MECH,1,Hosteller,2025-02-12,6.2,2.9,1.7,1.7,11,2.2,2.3,0,1,10,1.7,3.2,4.0,4.0,5,7,1.8,3.76,1.0,3.62,4,36.0,18.298212856761804,100.0,51.44736842105263,25.0,36.66666666666667,66.66666666666666,44.44444444444444,33.33333333333333,33.33333333333333,18.64,27.54,Low,Low,,,21.83
1114,MECH,1,Hosteller,2025-02-13,6.5,5.5,6.6,2.3,5,4.6,0.7,1,1,10,0.5,1.6,8.0,6.0,5,8,1.5,5.54,0.35,3.42,4,30.0,27.79407842091225,34.848484848484844,46.18421052631579,25.0,76.66666666666666,77.77777777777779,44.44444444444444,77.77777777777779,55.55555555555556,37.17,31.03,Low,Low,,,40.18
1114,MECH,1,Hosteller,2025-02-14,6.9,2.4,8.2,2.7,28,5.6,0.3,2,1,1,0.0,2.0,8.0,4.0,7,7,1.1,6.12,0.33,3.65,10,21.999999999999993,30.861563083488935,32.92682926829269,52.36842105263159,100.0,93.33333333333333,66.66666666666666,66.66666666666666,77.77777777777779,33.33333333333333,31.46,41.68,Moderate,Moderate,,,36.84
1114,MECH,1,Hosteller,2025-02-15,6.3,3.0,4.5,4.3,15,3.2,2.5,1,1,3,1.0,1.2,6.0,8.0,5,7,1.7,4.79,0.96,3.72,7,34.0,23.766337690050683,95.55555555555554,54.34210526315789,62.5,53.333333333333336,66.66666666666666,44.44444444444444,55.55555555555556,77.77777777777779,22.57,33.46,Low,Low,,,26.77
1114,MECH,1,Hosteller,2025-02-16,7.4,3.5,2.6,2.6,18,6.0,1.5,1,1,10,3.1,2.6,7.0,5.0,4,7,0.6,5.54,1.0,4.09,4,11.999999999999993,27.74073086156309,100.0,63.94736842105263,25.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666,44.44444444444444,34.73,28.31,Low,Low,,,44.33
1114,MECH,1,Hosteller,2025-02-17,5.9,5.1,5.9,2.2,48,5.6,0.9,0,0,14,2.1,4.0,8.0,3.0,10,8,2.1,2.64,0.37,3.37,2,41.99999999999999,12.323286209655908,37.28813559322034,45.0,0.0,93.33333333333333,77.77777777777779,100.0,77.77777777777779,22.22222222222222,34.92,38.94,Low,Low,,,37.22
1114,MECH,1,Hosteller,2025-02-18,5.7,4.7,5.4,1.6,6,1.9,2.0,0,0,14,0.8,5.1,4.0,3.0,9,8,2.3,2.55,0.3,3.28,2,46.0,11.816484395838891,29.629629629629626,42.63157894736842,0.0,31.666666666666664,77.77777777777779,88.88888888888889,33.33333333333333,22.22222222222222,23.26,28.45,Low,Low,,,19.88
1114,MECH,1,Hosteller,2025-02-19,5.7,5.5,6.1,3.7,31,2.6,2.8,2,0,1,1.5,0.9,8.0,5.0,7,6,2.3,5.06,0.61,3.56,10,46.0,25.180048012803418,60.655737704918046,50.13157894736842,100.0,43.333333333333336,55.55555555555556,66.66666666666666,77.77777777777779,44.44444444444444,22.99,46.69,Moderate,Moderate,,,18.65
1114,MECH,1,Hosteller,2025-02-20,6.1,6.4,3.4,1.9,61,4.3,2.4,0,0,0,1.3,2.5,9.0,6.0,7,6,1.9,2.62,0.56,3.84,10,38.00000000000001,12.16324353160843,55.88235294117647,57.23684210526315,100.0,71.66666666666667,55.55555555555556,66.66666666666666,88.88888888888889,55.55555555555556,32.66,43.96,Moderate,Moderate,,,29.4
1114,MECH,1,Hosteller,2025-02-21,6.4,1.9,4.7,3.7,53,3.6,3.0,0,1,14,1.1,2.5,6.0,7.0,6,8,1.6,3.24,0.79,4.07,2,31.999999999999996,15.470792211256338,78.72340425531915,63.28947368421054,0.0,60.0,77.77777777777779,55.55555555555556,55.55555555555556,66.66666666666666,26.04,25.82,Low,Low,,,31.53
1114,MECH,1,Hosteller,2025-02-22,7.2,4.3,4.4,2.8,28,0.6,1.7,3,0,13,2.8,1.9,9.0,7.0,6,4,0.8,6.59,0.64,4.08,2,15.999999999999998,33.368898372899444,63.636363636363626,63.68421052631579,0.0,10.0,33.33333333333333,55.55555555555556,88.88888888888889,66.66666666666666,12.45,31.39,Low,Low,,,4.83
1114,MECH,1,Hosteller,2025-02-23,7.3,1.1,5.5,5.5,44,4.7,2.7,1,3,8,1.3,2.7,9.0,3.0,7,10,0.7,8.56,1.0,4.41,4,14.000000000000004,43.905041344358494,100.0,72.36842105263156,25.0,78.33333333333333,100.0,66.66666666666666,88.88888888888889,22.22222222222222,28.8,41.45,Moderate,Moderate,,,38.85
1114,MECH,1,Hosteller,2025-02-24,7.2,4.8,7.0,1.9,41,3.3,1.8,0,1,14,0.0,0.0,6.0,9.0,4,8,0.8,3.44,0.27,4.16,2,15.999999999999998,16.564417177914113,27.142857142857142,65.92105263157895,0.0,54.99999999999999,77.77777777777779,33.33333333333333,55.55555555555556,88.88888888888889,37.02,14.27,Low,Very Low,,,37.5
1114,MECH,1,Hosteller,2025-02-25,5.9,4.4,3.5,2.6,23,2.6,4.0,0,0,4,0.7,1.4,5.0,6.0,8,8,2.1,1.7,0.74,3.86,7,41.99999999999999,7.3086156308348915,74.28571428571429,58.02631578947369,62.5,43.333333333333336,77.77777777777779,77.77777777777779,44.44444444444444,55.55555555555556,25.21,34.42,Low,Low,,,23.99
1114,MECH,1,Hosteller,2025-02-26,4.7,6.3,2.8,2.8,34,2.2,0.3,1,2,2,2.3,2.0,7.0,8.0,7,6,3.3,8.14,1.0,2.58,10,65.99999999999999,41.61109629234463,100.0,24.210526315789473,100.0,36.66666666666667,55.55555555555556,66.66666666666666,66.66666666666666,77.77777777777779,14.94,54.05,Moderate,Moderate,,,13.43
1114,MECH,1,Hosteller,2025-02-27,5.0,3.6,4.3,3.9,40,3.9,1.9,3,0,7,1.8,2.0,8.0,4.0,9,7,3.0,6.25,0.91,3.08,4,60.0,31.555081355028015,90.69767441860466,37.368421052631575,25.0,65.0,66.66666666666666,88.88888888888889,77.77777777777779,33.33333333333333,18.85,50.13,Moderate,Moderate,,,22.28
1114,MECH,1,Hosteller,2025-02-28,7.7,4.1,5.5,1.8,11,4.1,2.6,0,2,8,1.2,1.4,5.0,8.0,6,8,0.3,5.69,0.33,4.42,4,5.9999999999999964,28.56761803147506,32.72727272727273,72.76315789473684,25.0,68.33333333333333,77.77777777777779,55.55555555555556,44.44444444444444,77.77777777777779,35.92,18.78,Low,Very Low,,,37.78
1114,MECH,1,Hosteller,2025-03-03,6.5,3.9,4.4,3.9,13,2.4,2.7,2,0,7,2.0,0.0,8.0,5.0,6,6,1.5,4.47,0.89,3.86,4,30.0,22.05921579087757,88.63636363636363,57.763157894736835,25.0,40.0,55.55555555555556,55.55555555555556,77.77777777777779,44.44444444444444,19.62,35.82,Low,Low,,,18.84
1114,MECH,1,Hosteller,2025-03-04,6.5,8.3,3.9,3.9,58,3.439635252554188,2.3,0,1,8,1.6,1.2,7.0,6.0,10,7,1.5,4.97,1.0,4.0,4,30.0,24.726593758335564,100.0,61.578947368421055,25.0,57.327254209236465,66.66666666666666,100.0,66.66666666666666,55.55555555555556,28.19,41.19,Moderate,Moderate,,,23.41
1114,MECH,1,Hosteller,2025-03-05,7.3,6.9,7.8,2.1,3,3.5,1.1,4,3,0,2.4,3.1,10.0,5.0,5,7,0.7,15.05,0.27,3.88,10,14.000000000000004,78.50093358228862,26.923076923076927,58.55263157894738,100.0,58.333333333333336,66.66666666666666,44.44444444444444,100.0,44.44444444444444,33.01,47.3,Moderate,Moderate,,,30.29
1114,MECH,1,Hosteller,2025-03-06,6.5,5.0,6.0,1.8,22,3.439635252554188,2.1,0,1,4,2.0,2.3,5.0,6.0,6,8,1.5,4.26,0.3,3.78,7,30.0,20.938917044545214,30.0,55.78947368421052,62.5,57.327254209236465,77.77777777777779,55.55555555555556,44.44444444444444,55.55555555555556,33.58,27.64,Low,Low,,,33.32
1114,MECH,1,Hosteller,2025-07-03,9.0,4.3,6.5,0.7,25,5.9,2.1,2,1,6,1.8,1.4,7.0,7.0,4,7,0.0,6.84,0.11,5.04,4,0.0,34.70258735662844,10.769230769230768,89.07894736842104,25.0,98.33333333333334,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666,46.29,17.12,Low,Very Low,,,49.07
1114,MECH,1,Hosteller,2025-08-03,6.5,7.9,5.5,5.0,75,2.5,2.3,2,0,5,1.9,1.5,8.0,7.0,5,8,1.5,5.96,0.91,4.08,7,30.0,29.9813283542278,90.9090909090909,63.815789473684205,62.5,41.66666666666667,77.77777777777779,44.44444444444444,77.77777777777779,66.66666666666666,32.57,37.65,Low,Low,,,29.16
1114,MECH,1,Hosteller,2025-03-09,9.0,2.3,8.0,3.5,9,4.0,1.9,2,0,10,0.5,2.4,7.0,7.0,3,8,0.0,4.24,0.44,4.92,4,0.0,20.858895705521476,43.75,85.92105263157895,25.0,66.66666666666666,77.77777777777779,22.22222222222222,66.66666666666666,66.66666666666666,37.26,16.02,Low,Very Low,,,41.44
1114,MECH,1,Hosteller,2025-03-10,8.7,5.0,4.3,2.2,2,4.0,2.3,3,0,13,0.4,3.1,7.0,7.0,5,7,0.0,6.68,0.51,4.82,2,0.0,33.84902640704188,51.162790697674424,83.15789473684208,0.0,66.66666666666666,66.66666666666666,44.44444444444444,66.66666666666666,66.66666666666666,36.07,19.97,Low,Very Low,,,36.18
1114,MECH,1,Hosteller,2025-03-11,6.5,6.0,6.0,3.1,34,3.439635252554188,1.8,2,1,13,3.0,1.0,10.0,6.0,5,5,1.5,7.45,0.52,3.78,2,30.0,37.95678847692719,51.66666666666667,55.78947368421052,0.0,57.327254209236465,44.44444444444444,44.44444444444444,100.0,55.55555555555556,27.6,35.18,Low,Low,,,24.92
1114,MECH,1,Hosteller,2025-03-12,4.0,10.7,4.4,4.4,25,1.4,3.8,2,3,6,2.2,2.1,10.0,4.0,10,5,4.0,12.96,1.0,2.88,4,80.0,67.35129367831422,100.0,32.23684210526315,25.0,23.333333333333332,44.44444444444444,100.0,100.0,33.33333333333333,14.4,66.63,Moderate,Elevated,Stress,Recommend stress counseling,3.1
1114,MECH,1,Hosteller,2025-03-13,4.5,5.0,5.4,2.7,20,1.5,0.5,0,0,4,0.8,2.9,6.0,8.0,9,4,3.5,2.2,0.5,2.45,7,70.0,9.949319818618301,50.0,20.789473684210527,62.5,25.0,33.33333333333333,88.88888888888889,55.55555555555556,77.77777777777779,9.7,43.52,Moderate,Moderate,,,3.07
1114,MECH,1,Hosteller,2025-03-14,5.5,8.5,7.6,3.0,0,3.0,1.6,1,0,1,1.6,1.1,7.0,5.0,10,7,2.5,4.51,0.39,3.07,10,50.0,22.272606028274208,39.473684210526315,37.10526315789474,100.0,50.0,66.66666666666666,100.0,66.66666666666666,44.44444444444444,28.43,49.36,Moderate,Moderate,,,20.85
1114,MECH,1,Hosteller,2025-03-15,3.8,5.9,4.8,3.4,66,0.0,1.6,0,1,14,1.1,2.1,8.0,6.0,10,6,4.2,4.36,0.71,2.55,2,84.00000000000001,21.445718858362238,70.83333333333334,23.421052631578938,0.0,0.0,55.55555555555556,100.0,77.77777777777779,55.55555555555556,7.16,50.28,Moderate,Moderate,,,0.0
1114,MECH,1,Hosteller,2025-03-16,5.3,3.3,6.8,1.5,61,4.0,1.4,2,0,8,0.5,1.7,6.0,4.0,9,7,2.7,4.4,0.22,3.24,4,54.0,21.712456655108035,22.058823529411764,41.44736842105263,25.0,66.66666666666666,66.66666666666666,88.88888888888889,55.55555555555556,33.33333333333333,25.43,37.27,Low,Low,,,26.28
1114,MECH,1,Hosteller,2025-03-17,7.7,4.3,3.1,1.9,15,3.9,1.3,0,0,10,0.0,2.7,5.0,6.0,5,7,0.3,1.83,0.61,4.19,4,5.9999999999999964,7.9754601226993875,61.29032258064515,66.44736842105264,25.0,65.0,66.66666666666666,44.44444444444444,44.44444444444444,55.55555555555556,32.94,17.61,Low,Very Low,,,34.91
1114,MECH,1,Hosteller,2025-03-18,6.8,6.0,4.7,3.7,43,2.6,1.7,3,2,12,1.4,1.8,10.0,6.0,6,4,1.2,10.87,0.79,3.95,2,24.000000000000004,56.201653774339825,78.72340425531915,60.39473684210526,0.0,43.333333333333336,33.33333333333333,55.55555555555556,100.0,55.55555555555556,18.94,40.65,Moderate,Moderate,,,14.51
1114,MECH,1,Hosteller,2025-03-19,7.7,4.8,4.9,1.9,51,2.3,3.2,2,1,9,2.5,0.2,7.0,6.0,5,6,0.3,6.86,0.39,4.74,4,5.9999999999999964,34.78260869565218,38.77551020408163,81.1842105263158,25.0,38.33333333333333,55.55555555555556,44.44444444444444,66.66666666666666,55.55555555555556,28.66,23.36,Low,Low,,,23.95
1114,MECH,1,Hosteller,2025-03-20,7.5,4.7,4.5,2.8,59,0.8,1.0,3,0,8,3.2,0.7,7.0,6.0,8,8,0.5,6.53,0.62,4.24,4,10.0,33.04881301680449,62.22222222222222,68.02631578947368,25.0,13.333333333333334,77.77777777777779,77.77777777777779,66.66666666666666,55.55555555555556,20.42,32.02,Low,Low,,,15.06
1114,MECH,1,Hosteller,2025-03-21,6.7,5.9,9.0,2.9,51,6.0,1.7,1,1,7,0.0,2.9,10.0,3.0,5,5,1.3,5.85,0.32,3.94,4,25.999999999999996,29.42117898106162,32.22222222222222,60.13157894736841,25.0,100.0,44.44444444444444,44.44444444444444,100.0,22.22222222222222,38.75,35.39,Low,Low,,,39.47
1114,MECH,1,Hosteller,2025-03-22,5.3,9.2,3.9,3.0,4,3.8,1.4,2,2,9,2.5,0.9,9.0,5.0,10,5,2.7,10.32,0.77,2.95,4,54.0,53.24086423046146,76.92307692307693,33.94736842105262,25.0,63.33333333333333,44.44444444444444,100.0,88.88888888888889,44.44444444444444,22.74,55.19,Moderate,Elevated,Fatigue,Recommend temporary workload reduction,17.16
1114,MECH,1,Hosteller,2025-03-23,7.2,6.8,8.1,3.7,7,3.5,2.5,3,2,10,0.9,1.4,6.0,7.0,5,6,0.8,10.96,0.46,4.14,4,15.999999999999998,56.65510802880769,45.67901234567901,65.13157894736842,25.0,58.333333333333336,55.55555555555556,44.44444444444444,55.55555555555556,66.66666666666666,31.84,27.62,Low,Low,,,29.63
1114,MECH,1,Hosteller,2025-03-24,4.8,8.1,5.6,1.3,24,5.4,1.3,3,0,4,0.6,0.6,7.0,4.0,10,8,3.2,7.14,0.23,2.78,7,64.0,36.303014137103226,23.21428571428572,29.47368421052632,62.5,90.0,77.77777777777779,100.0,66.66666666666666,33.33333333333333,36.87,50.1,Moderate,Moderate,,,35.95
